Adresse,Eiendom,Takst,Skattenivå,Bunnfradrag,Grunnlag,Promillesats,Skatt,Fritak
Olav Magnussons Veg 19,1/76/0/0,4335000,70,2000002834,500,1.9,5385,Ingen
Nordlistien 1,1/77/0/0,5564000,70,2000003694,800,1.9,7020,Ingen
Armfeldts Veg 2B,1/78/0/0,4978000,70,4000003084,600,1.9,5860,Ingen
Hundhammervegen 27,1/79/0/0,4408000,70,2000002885,600,1.9,5482,Ingen
Kongestien 3A,1/84/0/0,1329000,70,200000730,300,1.9,1387,Ingen
Livheim Ii 0,1/85/0/0,,,,,,,
Kongestien 5,1/86/0/0,3933000,70,2000002553,100,1.9,4850,Ingen
Hundhammer 0,1/88/0/0,,,,,,,
Skogbrynet Nr. 5 0,1/90/0/0,,,,,,,
Olav Magnussons Veg 14B,1/91/0/0,7491000,70,4000004843,700,1.9,9203,Ingen
Knausen 0,1/93/0/0,61000,100,061,000,1.9,115,Ingen
Magnus Barfots Veg 20,1/94/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Rolia 0,1/95/0/0,,,,,,,
Nordlistien 2,1/96/0/0,4286000,70,2000002800,200,1.9,5320,Ingen
Olav Magnussons Veg 31,1/97/0/0,9437000,70,2000006405,900,1.9,12171,Ingen
Vidsjåvegen 8,1/98/0/0,11208000,70,2000007645,600,1.9,14526,Ingen
Olav Magnussons Veg 23A,1/99/0/0,4434000,70,2000002903,800,1.9,5517,Ingen
Olav Magnussons Veg 20,1/100/0/0,5673000,70,4000003571,100,1.9,6785,Ingen
Olav Magnussons Veg 16,1/103/0/0,4010000,70,2000002607,000,1.9,4953,Ingen
Magnus Barfots Veg 16A,1/104/0/0,3986000,70,2000002590,200,1.9,4921,Ingen
Olav Magnussons Veg 25,1/105/0/0,11968000,70,4000007977,600,1.9,15157,Ingen
Armfeldts Veg 1,1/106/0/1,4026000,100,04026,000,4,16104,Ingen
Armfeldts Veg 1,1/106/0/2,2618000,70,2000001632,600,1.9,3101,Ingen
Armfeldts Veg 1,1/106/0/3,2491000,70,2000001543,700,1.9,2933,Ingen
Armfeldts Veg 1,1/106/0/4,2427000,70,2000001498,900,1.9,2847,Ingen
Armfeldts Veg 1,1/106/0/5,1352000,70,200000746,400,1.9,1418,Ingen
Armfeldts Veg 1,1/106/0/6,3171000,70,2000002019,700,1.9,3837,Ingen
Armfeldts Veg 2A,1/107/0/0,9566000,70,6000006096,200,1.9,11582,Ingen
Lassvebergvegen 13,1/108/0/0,4457000,70,2000002919,900,1.9,5547,Ingen
Olav Magnussons Veg 29,1/109/0/0,6187000,70,2000004130,900,1.9,7848,Ingen
Armfeldts Veg 10,1/110/0/0,4700000,70,2000003090,000,1.9,5871,Ingen
Armfeldts Veg 6A,1/111/0/0,5652000,70,2000003756,400,1.9,7137,Ingen
Armfeldts Veg 4A,1/112/0/1,6321000,70,2000004224,700,1.9,8026,Ingen
Armfeldts Veg 4B,1/112/0/2,8405000,70,2000005683,500,1.9,10798,Ingen
Armfeldts Veg 2C,1/113/0/0,4086000,70,2000002660,200,1.9,5054,Ingen
Olav Magnussons Veg 27,1/114/0/0,5364000,70,4000003354,800,1.9,6374,Ingen
Hundhammervegen 23B,1/115/0/0,5239000,70,4000003267,300,1.9,6207,Ingen
Olav Magnussons Veg 32,1/117/0/0,5975000,70,2000003982,500,1.9,7566,Ingen
Olav Magnussons Veg 21,1/118/0/0,4649000,70,2000003054,300,1.9,5803,Ingen
Olav Magnussons Veg 28,1/119/0/0,4553000,70,4000002787,100,1.9,5295,Ingen
Olav Magnussons Veg 30,1/120/0/0,4768000,70,2000003137,600,1.9,5961,Ingen
Olav Magnussons Veg 26,1/122/0/0,8854000,70,4000005797,800,1.9,11015,Ingen
Malvikvegen 35,1/123/0/0,4286000,70,2000002800,200,1.9,5320,Ingen
Malvikvegen 33,1/124/0/0,4768000,70,2000003137,600,1.9,5961,Ingen
Olav Magnussons Veg 33,1/125/0/0,2952000,70,2000001866,400,1.9,3546,Ingen
Tillegg Til Kvilheim 0,1/130/0/0,,,,,,,
Olav Magnussons Veg 38A,1/131/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Saxe Viks Veg 18B,1/132/0/0,4384000,70,2000002868,800,1.9,5450,Ingen
Saxe Viks Veg 20B,1/133/0/1,2877000,70,2000001813,900,1.9,3446,Ingen
Saxe Viks Veg 20B,1/133/0/2,2877000,70,2000001813,900,1.9,3446,Ingen
Olav Magnussons Veg 36,1/134/0/0,,,,,,,
Hundhammervegen 28,1/135/0/0,660000,70,200000262,000,1.9,497,Ingen
Malvikvegen 182,1/136/0/0,6559000,70,4000004191,300,1.9,7963,Ingen
Lassvebergvegen 29,1/137/0/0,3984000,70,2000002588,800,1.9,4918,Ingen
Malvikvegen 31,1/138/0/0,4649000,70,2000003054,300,1.9,5803,Ingen
Malvikvegen 37,1/139/0/0,3458000,70,2000002220,600,1.9,4219,Ingen
Grim Saxeviks Veg 42B,1/140/0/1,2720000,70,2000001704,000,1.9,3237,Ingen
Grim Saxeviks Veg 42B,1/140/0/2,3205000,70,2000002043,500,1.9,3882,Ingen
Grim Saxeviks Veg 42B,1/140/0/3,2720000,70,2000001704,000,1.9,3237,Ingen
Grim Saxeviks Veg 42B,1/140/0/4,3046000,70,2000001932,200,1.9,3671,Ingen
Grim Saxeviks Veg 42B,1/140/0/5,2720000,70,2000001704,000,1.9,3237,Ingen
Grim Saxeviks Veg 42B,1/140/0/6,3597000,70,2000002317,900,1.9,4404,Ingen
Trafo I 0,1/141/0/0,,,,,,,
Malvikvegen 171,1/142/0/0,5542000,70,4000003479,400,1.9,6610,Ingen
Olav Magnussons Veg 5,1/143/0/0,6145000,70,2000004101,500,1.9,7792,Ingen
Kongestien 10,1/144/0/0,5161000,70,2000003412,700,1.9,6484,Ingen
Olav Magnussons Veg 3,1/146/0/0,4697000,70,2000003087,900,1.9,5867,Ingen
Tillegg Til Sakslihaug 0,1/149/0/0,,,,,,,
Ole Hoels Veg 6,1/151/0/0,3752000,70,2000002426,400,1.9,4610,Ingen
Olav Magnussons Veg 18,1/152/0/0,5520000,70,2000003664,000,1.9,6961,Ingen
Jamthaugvegen 100,1/153/0/0,7759000,70,2000005231,300,1.9,9939,Ingen
Jamthaugvegen 98,1/154/0/0,5673000,70,4000003571,100,1.9,6785,Ingen
Jamthaugvegen 96,1/155/0/0,6702000,70,4000004291,400,1.9,8153,Ingen
Jamthaugvegen 94,1/156/0/0,3181000,70,2000002026,700,1.9,3850,Ingen
Olav Magnussons Veg 51,1/157/0/0,4035000,70,2000002624,500,1.9,4986,Ingen
Olav Magnussons Veg 53,1/158/0/0,3778000,70,2000002444,600,1.9,4644,Ingen
Olav Magnussons Veg 55,1/159/0/0,5184000,70,2000003428,800,1.9,6514,Ingen
Stibakken 2b,1/160/0/0,5431000,70,2000003601,700,1.9,6843,Ingen
Stibakken 10,1/161/0/0,6102000,70,2000004071,400,1.9,7735,Ingen
Saxe Viks Veg 14,1/162/0/0,6039000,70,2000004027,300,1.9,7651,Ingen
Trianglene 0,1/164/0/0,,,,,,,
Krokvegen 0,1/167/0/0,,,,,,,
Olav Magnussons Veg 45,1/168/0/0,3672000,70,2000002370,400,1.9,4503,Ingen
Nordlistien 8,1/170/0/0,4286000,70,2000002800,200,1.9,5320,Ingen
Stibakken 8,1/171/0/0,5207000,70,2000003444,900,1.9,6545,Ingen
Jamthaugvegen 49,1/172/0/0,5116000,70,2000003381,200,1.9,6424,Ingen
Stibakken 6,1/173/0/0,5890000,70,2000003923,000,1.9,7453,Ingen
Markavegen Ii 0,1/174/0/0,,,,,,,
Olav Magnussons Veg 1,1/175/0/0,4433000,70,2000002903,100,1.9,5515,Ingen
Saxe Viks Veg 16,1/176/0/0,4236000,70,2000002765,200,1.9,5253,Ingen
Magnus Barfots Veg 14A,1/177/0/0,4168000,70,2000002717,600,1.9,5163,Ingen
Haugen 0,1/178/0/0,,,,,,,
Magnus Barfots Veg 14B,1/179/0/0,4896000,70,2000003227,200,1.9,6131,Ingen
Ole Hoels Veg 5,1/180/0/0,4261000,70,2000002782,700,1.9,5287,Ingen
Magnus Barfots Veg 28,1/181/0/0,4885000,70,2000003219,500,1.9,6117,Ingen
Magnus Barfots Veg 18,1/182/0/0,4161000,70,2000002712,700,1.9,5154,Ingen
Malvikvegen 177,1/183/0/0,4578000,70,2000003004,600,1.9,5708,Ingen
Ole Hoels Veg 4,1/184/0/0,4408000,70,2000002885,600,1.9,5482,Ingen
Olav Magnussons Veg 22,1/185/0/0,5070000,70,2000003349,000,1.9,6363,Ingen
Olav Magnussons Veg 59,1/186/0/0,6923000,70,2000004646,100,1.9,8827,Ingen
Olav Magnussons Veg 65,1/187/0/0,6124000,70,2000004086,800,1.9,7764,Ingen
Olav Magnussons Veg 61,1/188/0/0,8227000,70,4000005358,900,1.9,10181,Ingen
Saksviklia 67,1/189/0/0,5342000,70,2000003539,400,1.9,6724,Ingen
Armfeldts Veg 7,1/190/0/0,5673000,70,2000003771,100,1.9,7165,Ingen
Olav Magnussons Veg 57,1/191/0/0,5453000,70,4000003417,100,1.9,6492,Ingen
Sigrid Saxedatters Veg 17,1/192/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Sigrid Saxedatters Veg 15,1/193/0/0,5297000,70,2000003507,900,1.9,6665,Ingen
Sigrid Saxedatters Veg 13,1/194/0/0,5453000,70,2000003617,100,1.9,6872,Ingen
Tillegg Til Solbu 0,1/195/0/0,,,,,,,
Jamthaugvegen 51,1/196/0/1,2914000,70,2000001839,800,1.9,3495,Ingen
Jamthaugvegen 51,1/196/0/2,4276000,70,2000002793,200,1.9,5307,Ingen
Saxe Østre 0,1/197/0/0,,,,,,,
Kongestien 4,1/198/0/0,4433000,70,4000002703,100,1.9,5135,Ingen
Bergheimkanten 0,1/200/0/0,,,,,,,
Olav Magnussons Veg 63,1/201/0/0,5116000,70,2000003381,200,1.9,6424,Ingen
Jamthaugvegen 47,1/202/0/0,6333000,70,2000004233,100,1.9,8042,Ingen
Armfeldts Veg 6B,1/203/0/0,3882000,70,2000002517,400,1.9,4783,Ingen
Malvikvegen 175,1/205/0/0,3907000,70,2000002534,900,1.9,4816,Ingen
Sakslundvegen 6A,1/206/0/0,5207000,70,2000003444,900,1.9,6545,Ingen
Malvikvegen 61,1/207/0/0,5695000,70,4000003586,500,1.9,6814,Ingen
Olav Magnussons Veg 47B,1/208/0/0,3248000,70,2000002073,600,1.9,3939,Ingen
Olav Magnussons Veg 49A,1/209/0/0,7852000,70,2000005296,400,1.9,10063,Ingen
Armfeldts Veg 2D,1/210/0/0,4506000,70,2000002954,200,1.9,5612,Ingen
Stibakken 4,1/212/0/0,5954000,70,2000003967,800,1.9,7538,Ingen
Tillegg Til Sollia 0,1/214/0/0,,,,,,,
Olav Magnussons Veg 52,1/215/0/0,7491000,70,2000005043,700,1.9,9583,Ingen
Olav Magnussons Veg 41,1/216/0/0,5453000,70,2000003617,100,1.9,6872,Ingen
Hundhammervegen 25,1/220/0/0,4978000,70,2000003284,600,1.9,6240,Ingen
Tillegg Ii Til Vesletun 0,1/221/0/0,,,,,,,
Olav Magnussons Veg 14C,1/222/0/0,7022000,70,4000004515,400,1.9,8579,Ingen
Magnus Barfots Veg 12C,1/223/0/0,6187000,70,4000003930,900,1.9,7468,Ingen
Olav Magnussons Veg 37,1/224/0/0,4978000,70,2000003284,600,1.9,6240,Ingen
Magnus Barfots Veg 20A,1/226/0/0,5275000,70,2000003492,500,1.9,6635,Ingen
Magnus Barfots Veg 12A,1/227/0/0,4721000,70,2000003104,700,1.9,5898,Ingen
Magnus Barfots Veg 12D,1/228/0/1,5250000,70,2000003475,000,1.9,6602,Ingen
Magnus Barfots Veg 12B,1/228/0/2,5792000,70,2000003854,400,1.9,7323,Ingen
Magnus Barfots Veg 12,1/229/0/0,6060000,70,2000004042,000,1.9,7679,Ingen
Magnus Barfots Veg 10,1/230/0/0,4530000,70,2000002971,000,1.9,5644,Ingen
Magnus Barfots Veg 8,1/231/0/0,5047000,70,2000003332,900,1.9,6332,Ingen
Magnus Barfots Veg 6,1/232/0/0,5116000,70,4000003181,200,1.9,6044,Ingen
Magnus Barfots Veg 4,1/233/0/0,6498000,70,4000004148,600,1.9,7882,Ingen
Magnus Barfots Veg 2,1/234/0/0,4481000,70,2000002936,700,1.9,5579,Ingen
Magnus Barfots Veg 10B,1/235/0/0,6019000,70,2000004013,300,1.9,7625,Ingen
Olav Magnussons Veg 14A,1/240/0/0,8370000,70,2000005659,000,1.9,10752,Ingen
Olav Magnussons Veg 23C,1/241/0/0,4506000,70,2000002954,200,1.9,5612,Ingen
Olav Magnussons Veg 39,1/242/0/0,4838000,70,2000003186,600,1.9,6054,Ingen
Olav Magnussons Veg 46,1/244/0/0,4261000,70,2000002782,700,1.9,5287,Ingen
Sakslundvegen 13B,1/245/0/0,3425000,70,2000002197,500,1.9,4175,Ingen
Sakslundvegen 13A,1/246/0/0,3378000,70,2000002164,600,1.9,4112,Ingen
Sakslundvegen 11B,1/247/0/0,3710000,70,2000002397,000,1.9,4554,Ingen
Sakslundvegen 11A,1/248/0/0,3986000,70,2000002590,200,1.9,4921,Ingen
Sakslundvegen 9B,1/249/0/0,3878000,70,2000002514,600,1.9,4777,Ingen
Sakslundvegen 9A,1/250/0/0,3346000,70,2000002142,200,1.9,4070,Ingen
Sakslundvegen 7B,1/251/0/0,3578000,70,2000002304,600,1.9,4378,Ingen
Sakslundvegen 7A,1/252/0/0,3346000,70,2000002142,200,1.9,4070,Ingen
Sakslundvegen 5B,1/253/0/0,3346000,70,2000002142,200,1.9,4070,Ingen
Sakslundvegen 5A,1/254/0/0,3502000,70,2000002251,400,1.9,4277,Ingen
Sakslundvegen 3B,1/255/0/0,3231000,70,2000002061,700,1.9,3917,Ingen
Sakslundvegen 3A,1/256/0/0,3346000,70,2000002142,200,1.9,4070,Ingen
Nordlistien 6,1/257/0/0,6312000,70,4000004018,400,1.9,7634,Ingen
Trafokiosk 0,1/259/0/0,,,,,,,
Magnus Barfots Veg 16B,1/260/0/0,4218000,70,2000002752,600,1.9,5229,Ingen
Armfeldts Veg 13,1/261/0/0,4061000,70,2000002642,700,1.9,5021,Ingen
Tillegg Til Knausen 0,1/262/0/0,105000,100,0105,000,1.9,199,Ingen
Åslyvegen 5,1/264/0/0,6961000,70,2000004672,700,1.9,8878,Ingen
Magnus Barfots Veg 18A,1/266/0/0,4578000,70,2000003004,600,1.9,5708,Ingen
Tillegg Til Rolia 0,1/267/0/0,,,,,,,
Nedre Stibakken 14,1/268/0/0,7587000,70,2000005110,900,1.9,9710,Ingen
Nedre Stibakken 7,1/269/0/0,4885000,70,4000003019,500,1.9,5737,Ingen
Nedre Stibakken 3,1/270/0/0,4908000,70,4000003035,600,1.9,5767,Ingen
Johan Ellingsens Veg 10,1/271/0/0,6018000,70,2000004012,600,1.9,7623,Ingen
Nedre Stibakken 5,1/272/0/0,4885000,70,2000003219,500,1.9,6117,Ingen
Nedre Stibakken 9,1/274/0/0,7022000,70,2000004715,400,1.9,8959,Ingen
Nedre Stibakken 11B,1/275/0/0,3652000,70,2000002356,400,1.9,4477,Ingen
Nedre Stibakken 15,1/276/0/0,5564000,70,2000003694,800,1.9,7020,Ingen
Sakslundvegen 18,1/277/0/0,4768000,70,2000003137,600,1.9,5961,Ingen
Nedre Stibakken 13,1/278/0/0,5673000,70,2000003771,100,1.9,7165,Ingen
Sakslundvegen 14,1/282/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Jervstien 6,1/286/0/0,5070000,70,2000003349,000,1.9,6363,Ingen
Sakslundvegen 16,1/287/0/0,4955000,70,2000003268,500,1.9,6210,Ingen
"Felles Garasjepl. Sakslundv.14, 0",1/288/0/0,228000,100,0228,000,1.9,433,Ingen
Jervstien 1,1/289/0/0,7003000,70,4000004502,100,1.9,8553,Ingen
Kongestien 2,1/291/0/0,4673000,70,2000003071,100,1.9,5835,Ingen
Bjørkly Ii 0,1/295/0/0,,,,,,,
Nedre Stibakken 11A,1/296/0/0,3593000,70,2000002315,100,1.9,4398,Ingen
Tillegg Til Røsthaug 0,1/297/0/0,,,,,,,
Olav Magnussons Veg 50,1/298/0/0,5975000,70,4000003782,500,1.9,7186,Ingen
Lassvebergvegen 13B,1/299/0/0,5673000,70,2000003771,100,1.9,7165,Ingen
Sakslundvegen 2,1/300/0/0,6208000,70,4000003945,600,1.9,7496,Ingen
Sakslundvegen 4,1/301/0/0,6923000,70,4000004446,100,1.9,8447,Ingen
Sakslundvegen 12,1/302/0/0,6018000,70,2000004012,600,1.9,7623,Ingen
Sakslundvegen 10,1/303/0/0,5070000,70,2000003349,000,1.9,6363,Ingen
Sakslundvegen 8,1/304/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Olav Magnussons Veg 38B,1/307/0/0,3181000,70,2000002026,700,1.9,3850,Ingen
N.S.B. Parsell 1 0,1/308/0/0,,,,,,,
Saxe Viks Veg 62,1/309/0/0,584000,70,200000208,800,1.9,396,Ingen
Hundhammervegen 24,1/310/0/0,3619000,70,2000002333,300,1.9,4433,Ingen
Hundhammervegen 15,1/311/0/0,3984000,70,2000002588,800,1.9,4918,Ingen
Kongestien 6,1/312/0/0,6102000,70,2000004071,400,1.9,7735,Ingen
Sakslundvegen 19,1/314/0/0,,,,,,,
Sakslundvegen 30,1/315/0/0,7992000,70,2000005394,400,1.9,10249,Ingen
Saxe Viks Veg 66,1/316/0/0,536000,70,200000175,200,1.9,332,Ingen
Grim Saxeviks Veg 2,1/317/0/0,3837000,70,2000002485,900,1.9,4723,Ingen
Grim Saxeviks Veg 4,1/318/0/0,3472000,70,2000002230,400,1.9,4237,Ingen
Grim Saxeviks Veg 6,1/319/0/0,3472000,70,2000002230,400,1.9,4237,Ingen
Grim Saxeviks Veg 8,1/320/0/0,3724000,70,2000002406,800,1.9,4572,Ingen
Grim Saxeviks Veg 10,1/321/0/0,3548000,70,2000002283,600,1.9,4338,Ingen
Grim Saxeviks Veg 12,1/322/0/0,3425000,70,2000002197,500,1.9,4175,Ingen
Grim Saxeviks Veg 14,1/323/0/0,3837000,70,2000002485,900,1.9,4723,Ingen
Grim Saxeviks Veg 16,1/324/0/0,3681000,70,2000002376,700,1.9,4515,Ingen
Grim Saxeviks Veg 18,1/325/0/0,3181000,70,2000002026,700,1.9,3850,Ingen
Grim Saxeviks Veg 20,1/326/0/0,3767000,70,2000002436,900,1.9,4630,Ingen
Grim Saxeviks Veg 22,1/327/0/0,3932000,70,2000002552,400,1.9,4849,Ingen
Grim Saxeviks Veg 24,1/328/0/0,3738000,70,2000002416,600,1.9,4591,Ingen
Grim Saxeviks Veg 26,1/329/0/0,3681000,70,2000002376,700,1.9,4515,Ingen
Grim Saxeviks Veg 28,1/330/0/0,3681000,70,2000002376,700,1.9,4515,Ingen
Grim Saxeviks Veg 30,1/331/0/0,3681000,70,2000002376,700,1.9,4515,Ingen
Grim Saxeviks Veg 32,1/332/0/0,3905000,70,2000002533,500,1.9,4813,Ingen
Grim Saxeviks Veg 34,1/333/0/0,3563000,70,2000002294,100,1.9,4358,Ingen
Grim Saxeviks Veg 36,1/334/0/0,3281000,70,2000002096,700,1.9,3983,Ingen
Grim Saxeviks Veg 38,1/335/0/0,3666000,70,2000002366,200,1.9,4495,Ingen
Grim Saxeviks Veg 40,1/336/0/0,3608000,70,2000002325,600,1.9,4418,Ingen
Grim Saxeviks Veg 42,1/337/0/0,3330000,70,2000002131,000,1.9,4048,Ingen
Jamthaugvegen 1,1/338/0/0,3578000,70,2000002304,600,1.9,4378,Ingen
Jamthaugvegen 3,1/339/0/0,4065000,70,2000002645,500,1.9,5026,Ingen
Jamthaugvegen 5,1/340/0/0,3695000,70,2000002386,500,1.9,4534,Ingen
Jamthaugvegen 7,1/341/0/0,4052000,70,2000002636,400,1.9,5009,Ingen
Jamthaugvegen 9,1/342/0/0,3695000,70,2000002386,500,1.9,4534,Ingen
Jamthaugvegen 11,1/343/0/0,3578000,70,2000002304,600,1.9,4378,Ingen
Jamthaugvegen 13,1/344/0/0,3809000,70,2000002466,300,1.9,4685,Ingen
Jamthaugvegen 15,1/345/0/0,3738000,70,2000002416,600,1.9,4591,Ingen
Jamthaugvegen 17,1/346/0/0,3724000,70,2000002406,800,1.9,4572,Ingen
Jamthaugvegen 19,1/347/0/0,3593000,70,2000002315,100,1.9,4398,Ingen
Jamthaugvegen 21,1/348/0/0,3809000,70,2000002466,300,1.9,4685,Ingen
Jamthaugvegen 23,1/349/0/0,3864000,70,2000002504,800,1.9,4759,Ingen
Jamthaugvegen 25,1/350/0/0,3593000,70,2000002315,100,1.9,4398,Ingen
Jamthaugvegen 27,1/351/0/0,3724000,70,2000002406,800,1.9,4572,Ingen
Jamthaugvegen 29,1/352/0/0,3652000,70,2000002356,400,1.9,4477,Ingen
Jamthaugvegen 31,1/353/0/0,4335000,70,2000002834,500,1.9,5385,Ingen
Jamthaugvegen 33,1/354/0/0,3652000,70,2000002356,400,1.9,4477,Ingen
Jamthaugvegen 35,1/355/0/0,3809000,70,2000002466,300,1.9,4685,Ingen
Jamthaugvegen 37,1/356/0/0,3652000,70,2000002356,400,1.9,4477,Ingen
Jamthaugvegen 39,1/357/0/0,3710000,70,2000002397,000,1.9,4554,Ingen
Jamthaugvegen 41,1/358/0/0,3652000,70,2000002356,400,1.9,4477,Ingen
Jamthaugvegen 43,1/359/0/0,3518000,70,2000002262,600,1.9,4298,Ingen
Jamthaugvegen 45,1/360/0/0,3652000,70,2000002356,400,1.9,4477,Ingen
Jamthaugvegen 2,1/361/0/0,3472000,70,2000002230,400,1.9,4237,Ingen
Jamthaugvegen 4,1/362/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 6,1/363/0/0,3695000,70,2000002386,500,1.9,4534,Ingen
Jamthaugvegen 8,1/364/0/0,3502000,70,2000002251,400,1.9,4277,Ingen
Jamthaugvegen 10,1/365/0/0,4026000,70,2000002618,200,1.9,4974,Ingen
Jamthaugvegen 12,1/366/0/0,3281000,70,2000002096,700,1.9,3983,Ingen
Jamthaugvegen 14,1/367/0/0,3652000,70,2000002356,400,1.9,4477,Ingen
Jamthaugvegen 16,1/368/0/0,3637000,70,2000002345,900,1.9,4457,Ingen
Jamthaugvegen 18,1/369/0/0,4065000,70,2000002645,500,1.9,5026,Ingen
Jamthaugvegen 20,1/370/0/0,3533000,70,2000002273,100,1.9,4318,Ingen
Jamthaugvegen 22,1/371/0/0,3695000,70,2000002386,500,1.9,4534,Ingen
Jamthaugvegen 24,1/372/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 26,1/373/0/0,3472000,70,2000002230,400,1.9,4237,Ingen
Jamthaugvegen 28,1/374/0/0,3578000,70,2000002304,600,1.9,4378,Ingen
Jamthaugvegen 30,1/375/0/0,3502000,70,2000002251,400,1.9,4277,Ingen
Jamthaugvegen 32,1/376/0/0,3652000,70,2000002356,400,1.9,4477,Ingen
Jamthaugvegen 34,1/377/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 36,1/378/0/0,3563000,70,2000002294,100,1.9,4358,Ingen
Jamthaugvegen 38,1/379/0/0,3378000,70,2000002164,600,1.9,4112,Ingen
Jamthaugvegen 40,1/380/0/0,3164000,70,2000002014,800,1.9,3828,Ingen
Jamthaugvegen 42,1/381/0/0,3502000,70,2000002251,400,1.9,4277,Ingen
Jamthaugvegen 44,1/382/0/0,3425000,70,2000002197,500,1.9,4175,Ingen
Jamthaugvegen 46,1/383/0/0,3578000,70,2000002304,600,1.9,4378,Ingen
Jamthaugvegen 48,1/384/0/0,3441000,70,2000002208,700,1.9,4196,Ingen
Jamthaugvegen 50,1/385/0/0,3441000,70,2000002208,700,1.9,4196,Ingen
Jamthaugvegen 52,1/386/0/0,3578000,70,2000002304,600,1.9,4378,Ingen
Jamthaugvegen 54,1/387/0/0,3710000,70,2000002397,000,1.9,4554,Ingen
Jamthaugvegen 56,1/388/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 58,1/389/0/0,3795000,70,2000002456,500,1.9,4667,Ingen
Jamthaugvegen 60,1/390/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 62,1/391/0/0,4270000,70,2000002789,000,1.9,5299,Ingen
Jamthaugvegen 64,1/392/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 66,1/393/0/0,3533000,70,2000002273,100,1.9,4318,Ingen
Jamthaugvegen 68,1/394/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 70,1/395/0/0,3593000,70,2000002315,100,1.9,4398,Ingen
Jamthaugvegen 72,1/396/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 74,1/397/0/0,3767000,70,2000002436,900,1.9,4630,Ingen
Jamthaugvegen 76,1/398/0/0,3502000,70,2000002251,400,1.9,4277,Ingen
Jamthaugvegen 78,1/399/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 80,1/400/0/0,3652000,70,2000002356,400,1.9,4477,Ingen
Jamthaugvegen 82,1/401/0/0,3548000,70,2000002283,600,1.9,4338,Ingen
Jamthaugvegen 84,1/402/0/0,3487000,70,2000002240,900,1.9,4257,Ingen
Jamthaugvegen 86,1/403/0/0,3837000,70,2000002485,900,1.9,4723,Ingen
Jamthaugvegen 88,1/404/0/0,3456000,70,2000002219,200,1.9,4216,Ingen
Jamthaugvegen 90,1/405/0/0,3767000,70,2000002436,900,1.9,4630,Ingen
Jamthaugvegen 92,1/406/0/0,3394000,70,2000002175,800,1.9,4134,Ingen
Hundhammervegen 13A,1/407/0/1,4580000,70,2000003006,000,1.9,5711,Ingen
Hundhammervegen 13B,1/407/0/2,4099000,70,2000002669,300,1.9,5071,Ingen
Armfeldts Veg 8,1/410/0/0,6742000,70,2000004519,400,1.9,8586,Ingen
Åslyvegen 1,1/413/0/0,4649000,70,2000003054,300,1.9,5803,Ingen
Åslyvegen 2,1/414/0/0,4448000,70,2000002913,600,1.9,5535,Ingen
Åslyvegen 4,1/415/0/0,4155000,70,2000002708,500,1.9,5146,Ingen
Lassvebergvegen 6,1/416/0/0,5695000,70,2000003786,500,1.9,7194,Ingen
Olav Magnussons Veg 32B,1/426/0/0,4908000,70,2000003235,600,1.9,6147,Ingen
Saksviklia 73,1/427/0/0,5387000,70,2000003570,900,1.9,6784,Ingen
Saksviklia 77,1/428/0/0,6354000,70,2000004247,800,1.9,8070,Ingen
Saksviklia 75,1/429/0/0,5760000,70,2000003832,000,1.9,7280,Ingen
Saksviklia 71,1/430/0/0,5387000,70,2000003570,900,1.9,6784,Ingen
Lassvebergvegen 23,1/431/0/0,5739000,70,2000003817,300,1.9,7252,Ingen
Jamthaugvegen 94B,1/440/0/0,4286000,70,2000002800,200,1.9,5320,Ingen
Nordlistien 4,1/442/0/0,5630000,70,2000003741,000,1.9,7107,Ingen
Sakslundvegen 23,1/452/0/0,6471000,70,2000004329,700,1.9,8226,Ingen
Olav Magnussons Veg 57B,1/453/0/0,4026000,70,2000002618,200,1.9,4974,Ingen
Magnus Barfots Veg 28C,1/454/0/0,6187000,70,2000004130,900,1.9,7848,Ingen
Olav Magnussons Veg 23B,1/456/0/0,6419000,70,2000004293,300,1.9,8157,Ingen
Åslyvegen 6,1/459/0/0,6019000,70,2000004013,300,1.9,7625,Ingen
Åslyvegen 8,1/460/0/0,6910000,70,2000004637,000,1.9,8810,Ingen
Åslyvegen 10,1/461/0/0,7631000,70,2000005141,700,1.9,9769,Ingen
Tillegg Til 2/268 0,1/462/0/0,,,,,,,
Sakslundvegen 27,1/463/0/0,5718000,70,2000003802,600,1.9,7224,Ingen
